video_id,video_path,start_time,end_time,start_seconds,end_seconds,raw_duration_seconds,expected_duration_seconds,too_long,too_short
LS_WILTY_EP6_lie3,data/raw/dolos/videos/LS_WILTY_EP6_lie3.mp4,12:13,12:17,733,737,4.08,4,False,False
LS_WILTY_EP6_lie4,data/raw/dolos/videos/LS_WILTY_EP6_lie4.mp4,12:42,12:46,762,766,4.2,4,False,False
LS_WILTY_EP6_lie5,data/raw/dolos/videos/LS_WILTY_EP6_lie5.mp4,13:01,13:05,781,785,4.16,4,False,False
LS_WILTY_EP6_lie6,data/raw/dolos/videos/LS_WILTY_EP6_lie6.mp4,22:26,22:32,1346,1352,6.2,6,False,False
LS_WILTY_EP6_lie7,data/raw/dolos/videos/LS_WILTY_EP6_lie7.mp4,23:58,24:03,1438,1443,5.16,5,False,False
LS_WILTY_EP6_truth1,data/raw/dolos/videos/LS_WILTY_EP6_truth1.mp4,2:02,2:05,122,125,3.04,3,False,False
LS_WILTY_EP6_truth10,data/raw/dolos/videos/LS_WILTY_EP6_truth10.mp4,26:26,26:33,1586,1593,7.04,7,False,False
LS_WILTY_EP6_truth11,data/raw/dolos/videos/LS_WILTY_EP6_truth11.mp4,26:59,27:02,1619,1622,3.12,3,False,False
LS_WILTY_EP6_truth2,data/raw/dolos/videos/LS_WILTY_EP6_truth2.mp4,2:12,2:17,132,137,5.12,5,False,False
LS_WILTY_EP6_truth3,data/raw/dolos/videos/LS_WILTY_EP6_truth3.mp4,2:48,2:51,168,171,3.04,3,False,False
LS_WILTY_EP6_truth4,data/raw/dolos/videos/LS_WILTY_EP6_truth4.mp4,2:58,3:04,178,184,6.08,6,False,False
LS_WILTY_EP6_truth5,data/raw/dolos/videos/LS_WILTY_EP6_truth5.mp4,3:11,3:16,191,196,5.04,5,False,False
LS_WILTY_EP6_truth6,data/raw/dolos/videos/LS_WILTY_EP6_truth6.mp4,12:25,12:29,745,749,4.04,4,False,False
LS_WILTY_EP6_truth7,data/raw/dolos/videos/LS_WILTY_EP6_truth7.mp4,18:41,18:49,1121,1129,8.08,8,False,False
LS_WILTY_EP6_truth8,data/raw/dolos/videos/LS_WILTY_EP6_truth8.mp4,18:57,19:02,1137,1142,5.12,5,False,False
LS_WILTY_EP6_truth9,data/raw/dolos/videos/LS_WILTY_EP6_truth9.mp4,26:17,26:20,1577,1580,3.24,3,False,False
LS_WILTY_EP72_lie1,data/raw/dolos/videos/LS_WILTY_EP72_lie1.mp4,2:29,2:32,149,152,3.08,3,False,False
LS_WILTY_EP72_lie10,data/raw/dolos/videos/LS_WILTY_EP72_lie10.mp4,17:14,17:21,1034,1041,7.08,7,False,False
LS_WILTY_EP72_lie11,data/raw/dolos/videos/LS_WILTY_EP72_lie11.mp4,18:32,18:36,1112,1116,4.12,4,False,False
LS_WILTY_EP72_lie12,data/raw/dolos/videos/LS_WILTY_EP72_lie12.mp4,24:17,24:22,1457,1462,5.12,5,False,False
LS_WILTY_EP72_lie13,data/raw/dolos/videos/LS_WILTY_EP72_lie13.mp4,23:36,23:41,1416,1421,5.04,5,False,False
LS_WILTY_EP72_lie14,data/raw/dolos/videos/LS_WILTY_EP72_lie14.mp4,25:31,25:38,1531,1538,7.12,7,False,False
LS_WILTY_EP72_lie15,data/raw/dolos/videos/LS_WILTY_EP72_lie15.mp4,26:32,26:37,1592,1597,5.04,5,False,False
LS_WILTY_EP72_lie16,data/raw/dolos/videos/LS_WILTY_EP72_lie16.mp4,26:45,26:48,1605,1608,3.08,3,False,False
LS_WILTY_EP72_lie2,data/raw/dolos/videos/LS_WILTY_EP72_lie2.mp4,2:54,2:58,174,178,4.04,4,False,False
LS_WILTY_EP72_lie3,data/raw/dolos/videos/LS_WILTY_EP72_lie3.mp4,4:03,4:06,243,246,3.04,3,False,False
LS_WILTY_EP72_lie4,data/raw/dolos/videos/LS_WILTY_EP72_lie4.mp4,11:53,11:57,713,717,4.04,4,False,False
LS_WILTY_EP72_lie5,data/raw/dolos/videos/LS_WILTY_EP72_lie5.mp4,12:03,12:09,723,729,6.04,6,False,False
LS_WILTY_EP72_lie6,data/raw/dolos/videos/LS_WILTY_EP72_lie6.mp4,14:58,15:10,898,910,12.04,12,False,False
LS_WILTY_EP72_lie7,data/raw/dolos/videos/LS_WILTY_EP72_lie7.mp4,15:17,15:22,917,922,5.12,5,False,False
LS_WILTY_EP72_lie8,data/raw/dolos/videos/LS_WILTY_EP72_lie8.mp4,16:55,16:58,1015,1018,3.12,3,False,False
LS_WILTY_EP72_lie9,data/raw/dolos/videos/LS_WILTY_EP72_lie9.mp4,17:02,17:06,1022,1026,4.08,4,False,False
LS_WILTY_EP72_true1,data/raw/dolos/videos/LS_WILTY_EP72_true1.mp4,6:15,6:20,375,380,5.04,5,False,False
LS_WILTY_EP72_true2,data/raw/dolos/videos/LS_WILTY_EP72_true2.mp4,6:35,6:46,395,406,11.04,11,False,False
LS_WILTY_EP72_true3,data/raw/dolos/videos/LS_WILTY_EP72_true3.mp4,8:46,8:52,526,532,6.12,6,False,False
LS_WILTY_EP72_true4,data/raw/dolos/videos/LS_WILTY_EP72_true4.mp4,9:16,9:22,556,562,6.04,6,False,False
LS_WILTY_EP72_true5,data/raw/dolos/videos/LS_WILTY_EP72_true5.mp4,10:16,10:20,616,620,4.04,4,False,False
LS_WILTY_EP72_true6,data/raw/dolos/videos/LS_WILTY_EP72_true6.mp4,10:24,10:27,624,627,3.08,3,False,False
LS_WILTY_EP72_true7,data/raw/dolos/videos/LS_WILTY_EP72_true7.mp4,11:40,11:46,700,706,6.08,6,False,False
LS_WILTY_EP72_true8,data/raw/dolos/videos/LS_WILTY_EP72_true8.mp4,12:51,12:57,771,777,6.04,6,False,False
LS_WILTY_EP72_true9,data/raw/dolos/videos/LS_WILTY_EP72_true9.mp4,14:05,14:10,845,850,5.04,5,False,False
LS_WILTY_EP73_ lie1,data/raw/dolos/videos/LS_WILTY_EP73_ lie1.mp4,12:06,12:13,726,733,7.08,7,False,False
LS_WILTY_EP73_ lie2,data/raw/dolos/videos/LS_WILTY_EP73_ lie2.mp4,15:13,15:20,913,920,7.12,7,False,False
LS_WILTY_EP73_ lie3,data/raw/dolos/videos/LS_WILTY_EP73_ lie3.mp4,15:45,15:52,945,952,7.2,7,False,False
LS_WILTY_EP73_ lie4,data/raw/dolos/videos/LS_WILTY_EP73_ lie4.mp4,16:36,16:41,996,1001,5.12,5,False,False
LS_WILTY_EP73_ lie5,data/raw/dolos/videos/LS_WILTY_EP73_ lie5.mp4,16:54,16:58,1014,1018,4.08,4,False,False
LS_WILTY_EP73_ lie6,data/raw/dolos/videos/LS_WILTY_EP73_ lie6.mp4,17:09,17:13,1029,1033,4.12,4,False,False
LS_WILTY_EP73_ lie7,data/raw/dolos/videos/LS_WILTY_EP73_ lie7.mp4,18:36,18:44,1116,1124,8.2,8,False,False
LS_WILTY_EP73_ lie8,data/raw/dolos/videos/LS_WILTY_EP73_ lie8.mp4,19:15,19:25,1155,1165,10.04,10,False,False
LS_WILTY_EP73_ lie9,data/raw/dolos/videos/LS_WILTY_EP73_ lie9.mp4,26:36,26:43,1596,1603,7.08,7,False,False
LS_WILTY_EP73_ true1,data/raw/dolos/videos/LS_WILTY_EP73_ true1.mp4,1:51,2:02,111,122,11.16,11,False,False
LS_WILTY_EP73_ true10,data/raw/dolos/videos/LS_WILTY_EP73_ true10.mp4,8:49,8:54,529,534,5.12,5,False,False
LS_WILTY_EP73_ true11,data/raw/dolos/videos/LS_WILTY_EP73_ true11.mp4,8:57,9:01,537,541,4.12,4,False,False
LS_WILTY_EP73_ true12,data/raw/dolos/videos/LS_WILTY_EP73_ true12.mp4,9:04,9:10,544,550,6.2,6,False,False
LS_WILTY_EP73_ true13,data/raw/dolos/videos/LS_WILTY_EP73_ true13.mp4,9:51,9:57,591,597,6.28,6,False,False
LS_WILTY_EP73_ true14,data/raw/dolos/videos/LS_WILTY_EP73_ true14.mp4,11:38,11:45,698,705,7.08,7,False,False
LS_WILTY_EP73_ true16,data/raw/dolos/videos/LS_WILTY_EP73_ true16.mp4,12:20,12:24,740,744,4.24,4,False,False
LS_WILTY_EP73_ true17,data/raw/dolos/videos/LS_WILTY_EP73_ true17.mp4,13:08,13:16,788,796,8.12,8,False,False
LS_WILTY_EP73_ true18,data/raw/dolos/videos/LS_WILTY_EP73_ true18.mp4,13:42,13:46,822,826,4.04,4,False,False
LS_WILTY_EP73_ true2,data/raw/dolos/videos/LS_WILTY_EP73_ true2.mp4,2:21,2:25,141,145,4.16,4,False,False
LS_WILTY_EP73_ true3,data/raw/dolos/videos/LS_WILTY_EP73_ true3.mp4,3:47,3:51,227,231,4.04,4,False,False
LS_WILTY_EP73_ true4,data/raw/dolos/videos/LS_WILTY_EP73_ true4.mp4,3:55,4:01,235,241,6.16,6,False,False
LS_WILTY_EP73_ true5,data/raw/dolos/videos/LS_WILTY_EP73_ true5.mp4,4:02,4:25,242,265,23.08,23,False,False
LS_WILTY_EP73_ true6,data/raw/dolos/videos/LS_WILTY_EP73_ true6.mp4,6:04,6:09,364,369,5.08,5,False,False
LS_WILTY_EP73_ true7,data/raw/dolos/videos/LS_WILTY_EP73_ true7.mp4,6:11,6:16,371,376,5.12,5,False,False
LS_WILTY_EP73_ true8,data/raw/dolos/videos/LS_WILTY_EP73_ true8.mp4,7:18,7:26,438,446,8.08,8,False,False
LS_WILTY_EP73_ true9,data/raw/dolos/videos/LS_WILTY_EP73_ true9.mp4,7:58,8:01,478,481,3.08,3,False,False
LS_WILTY_EP75_lie1,data/raw/dolos/videos/LS_WILTY_EP75_lie1.mp4,1:27,1:32,87,92,5.08,5,False,False
LS_WILTY_EP75_lie10,data/raw/dolos/videos/LS_WILTY_EP75_lie10.mp4,13:54,13:59,834,839,5.08,5,False,False
LS_WILTY_EP75_lie2,data/raw/dolos/videos/LS_WILTY_EP75_lie2.mp4,3:05,3:53,185,233,48.08,48,False,False
LS_WILTY_EP75_lie3,data/raw/dolos/videos/LS_WILTY_EP75_lie3.mp4,5:12,5:16,312,316,4.08,4,False,False
LS_WILTY_EP75_lie4,data/raw/dolos/videos/LS_WILTY_EP75_lie4.mp4,14:03,14:35,843,875,32.04,32,False,False
LS_WILTY_EP75_lie5,data/raw/dolos/videos/LS_WILTY_EP75_lie5.mp4,15:47,15:53,947,953,6.12,6,False,False
LS_WILTY_EP75_lie6,data/raw/dolos/videos/LS_WILTY_EP75_lie6.mp4,22:15,22:18,1335,1338,3.12,3,False,False
LS_WILTY_EP75_lie7,data/raw/dolos/videos/LS_WILTY_EP75_lie7.mp4,22:49,22:52,1369,1372,3.08,3,False,False
LS_WILTY_EP75_lie8,data/raw/dolos/videos/LS_WILTY_EP75_lie8.mp4,23:03,23:11,1383,1391,8.04,8,False,False
LS_WILTY_EP75_lie9,data/raw/dolos/videos/LS_WILTY_EP75_lie9.mp4,23:31,23:39,1411,1419,8.08,8,False,False
LS_WILTY_EP75_true1,data/raw/dolos/videos/LS_WILTY_EP75_true1.mp4,5:54,6:02,354,362,8.12,8,False,False
LS_WILTY_EP75_true2,data/raw/dolos/videos/LS_WILTY_EP75_true2.mp4,6:12,6:16,372,376,4.04,4,False,False
LS_WILTY_EP75_true3,data/raw/dolos/videos/LS_WILTY_EP75_true3.mp4,7:03,7:06,423,426,3.04,3,False,False
LS_WILTY_EP76_lie1,data/raw/dolos/videos/LS_WILTY_EP76_lie1.mp4,6:59,7:03,419,423,4.12,4,False,False
LS_WILTY_EP76_lie11,data/raw/dolos/videos/LS_WILTY_EP76_lie11.mp4,18:13,18:16,1093,1096,3.08,3,False,False
LS_WILTY_EP76_lie13,data/raw/dolos/videos/LS_WILTY_EP76_lie13.mp4,20:57,21:01,1257,1261,4.08,4,False,False
LS_WILTY_EP76_lie14,data/raw/dolos/videos/LS_WILTY_EP76_lie14.mp4,22:02,22:24,1322,1344,22.04,22,False,False
LS_WILTY_EP76_lie16,data/raw/dolos/videos/LS_WILTY_EP76_lie16.mp4,26:43,26:51,1603,1611,8.08,8,False,False
LS_WILTY_EP76_lie2,data/raw/dolos/videos/LS_WILTY_EP76_lie2.mp4,7:22,7:25,442,445,3.12,3,False,False
LS_WILTY_EP76_true1,data/raw/dolos/videos/LS_WILTY_EP76_true1.mp4,2:18,2:21,138,141,3.08,3,False,False
LS_WILTY_EP76_true10,data/raw/dolos/videos/LS_WILTY_EP76_true10.mp4,15:57,16:02,957,962,5.04,5,False,False
LS_WILTY_EP76_true11,data/raw/dolos/videos/LS_WILTY_EP76_true11.mp4,16:16,16:22,976,982,6.04,6,False,False
LS_WILTY_EP76_true12,data/raw/dolos/videos/LS_WILTY_EP76_true12.mp4,16:32,16:39,992,999,7.08,7,False,False
LS_WILTY_EP76_true13,data/raw/dolos/videos/LS_WILTY_EP76_true13.mp4,16:54,16:59,1014,1019,5.12,5,False,False
LS_WILTY_EP76_true2,data/raw/dolos/videos/LS_WILTY_EP76_true2.mp4,2:25,2:29,145,149,4.04,4,False,False
LS_WILTY_EP76_true4,data/raw/dolos/videos/LS_WILTY_EP76_true4.mp4,3:14,3:19,194,199,5.04,5,False,False
LS_WILTY_EP76_true5,data/raw/dolos/videos/LS_WILTY_EP76_true5.mp4,4:04,4:08,244,248,4.04,4,False,False
LS_WILTY_EP76_true6,data/raw/dolos/videos/LS_WILTY_EP76_true6.mp4,10:28,10:31,628,631,3.04,3,False,False
LS_WILTY_EP76_true7,data/raw/dolos/videos/LS_WILTY_EP76_true7.mp4,13:27,13:36,807,816,9.12,9,False,False
LS_WILTY_EP76_true8,data/raw/dolos/videos/LS_WILTY_EP76_true8.mp4,14:32,14:39,872,879,7.04,7,False,False
LS_WILTY_EP76_true9,data/raw/dolos/videos/LS_WILTY_EP76_true9.mp4,15:47,15:51,947,951,4.08,4,False,False
LS_WILTY_EP7_lie1,data/raw/dolos/videos/LS_WILTY_EP7_lie1.mp4,3:57,4:01,237,241,4.04,4,False,False
LS_WILTY_EP7_lie10,data/raw/dolos/videos/LS_WILTY_EP7_lie10.mp4,19:07,19:11,1147,1151,4.04,4,False,False
LS_WILTY_EP7_lie11,data/raw/dolos/videos/LS_WILTY_EP7_lie11.mp4,19:23,19:28,1163,1168,5.08,5,False,False
LS_WILTY_EP7_lie12,data/raw/dolos/videos/LS_WILTY_EP7_lie12.mp4,19:33,19:36,1173,1176,3.04,3,False,False
LS_WILTY_EP7_lie13,data/raw/dolos/videos/LS_WILTY_EP7_lie13.mp4,19:51,19:59,1191,1199,8.12,8,False,False
LS_WILTY_EP7_lie2,data/raw/dolos/videos/LS_WILTY_EP7_lie2.mp4,4:02,4:05,242,245,3.08,3,False,False
LS_WILTY_EP7_lie3,data/raw/dolos/videos/LS_WILTY_EP7_lie3.mp4,4:59,5:04,299,304,5.08,5,False,False
LS_WILTY_EP7_lie4,data/raw/dolos/videos/LS_WILTY_EP7_lie4.mp4,6:53,6:57,413,417,4.04,4,False,False
LS_WILTY_EP7_lie5,data/raw/dolos/videos/LS_WILTY_EP7_lie5.mp4,7:15,7:20,435,440,5.04,5,False,False
LS_WILTY_EP7_lie6,data/raw/dolos/videos/LS_WILTY_EP7_lie6.mp4,7:58,8:02,478,482,4.04,4,False,False
LS_WILTY_EP7_lie7,data/raw/dolos/videos/LS_WILTY_EP7_lie7.mp4,15:51,15:58,951,958,7.08,7,False,False
LS_WILTY_EP7_lie8,data/raw/dolos/videos/LS_WILTY_EP7_lie8.mp4,16:13,16:19,973,979,6.08,6,False,False
LS_WILTY_EP7_lie9,data/raw/dolos/videos/LS_WILTY_EP7_lie9.mp4,18:37,18:42,1117,1122,5.04,5,False,False
LS_WILTY_EP7_truth1,data/raw/dolos/videos/LS_WILTY_EP7_truth1.mp4,1:54,1:58,114,118,4.04,4,False,False
LS_WILTY_EP7_truth10,data/raw/dolos/videos/LS_WILTY_EP7_truth10.mp4,24:09,24:13,1449,1453,4.04,4,False,False
LS_WILTY_EP7_truth11,data/raw/dolos/videos/LS_WILTY_EP7_truth11.mp4,25:32,25:37,1532,1537,5.04,5,False,False
LS_WILTY_EP7_truth12,data/raw/dolos/videos/LS_WILTY_EP7_truth12.mp4,26:47,26:51,1607,1611,4.04,4,False,False
LS_WILTY_EP7_truth13,data/raw/dolos/videos/LS_WILTY_EP7_truth13.mp4,26:56,26:59,1616,1619,3.08,3,False,False
LS_WILTY_EP7_truth2,data/raw/dolos/videos/LS_WILTY_EP7_truth2.mp4,2:35,2:38,155,158,3.04,3,False,False
LS_WILTY_EP7_truth3,data/raw/dolos/videos/LS_WILTY_EP7_truth3.mp4,16:03,16:09,963,969,6.08,6,False,False
LS_WILTY_EP7_truth4,data/raw/dolos/videos/LS_WILTY_EP7_truth4.mp4,16:30,16:33,990,993,3.08,3,False,False
LS_WILTY_EP7_truth5,data/raw/dolos/videos/LS_WILTY_EP7_truth5.mp4,16:37,16:41,997,1001,4.04,4,False,False
LS_WILTY_EP7_truth6,data/raw/dolos/videos/LS_WILTY_EP7_truth6.mp4,20:14,20:19,1214,1219,5.04,5,False,False
LS_WILTY_EP7_truth7,data/raw/dolos/videos/LS_WILTY_EP7_truth7.mp4,22:13,22:18,1333,1338,5.04,5,False,False
LS_WILTY_EP7_truth8,data/raw/dolos/videos/LS_WILTY_EP7_truth8.mp4,22:38,22:41,1358,1361,3.04,3,False,False
LS_WILTY_EP7_truth9,data/raw/dolos/videos/LS_WILTY_EP7_truth9.mp4,22:45,22:50,1365,1370,5.04,5,False,False
LS_WILTY_EP9_lie1,data/raw/dolos/videos/LS_WILTY_EP9_lie1.mp4,2:11,2:16,131,136,5.12,5,False,False
LS_WILTY_EP9_lie10,data/raw/dolos/videos/LS_WILTY_EP9_lie10.mp4,17:41,17:45,1061,1065,4.2,4,False,False
LS_WILTY_EP9_lie11,data/raw/dolos/videos/LS_WILTY_EP9_lie11.mp4,17:57,18:04,1077,1084,7.12,7,False,False
LS_WILTY_EP9_lie12,data/raw/dolos/videos/LS_WILTY_EP9_lie12.mp4,18:11,18:15,1091,1095,4.04,4,False,False
LS_WILTY_EP9_lie13,data/raw/dolos/videos/LS_WILTY_EP9_lie13.mp4,18:52,18:55,1132,1135,3.08,3,False,False
LS_WILTY_EP9_lie14,data/raw/dolos/videos/LS_WILTY_EP9_lie14.mp4,18:57,19:01,1137,1141,4.16,4,False,False
LS_WILTY_EP9_lie15,data/raw/dolos/videos/LS_WILTY_EP9_lie15.mp4,19:04,19:08,1144,1148,4.04,4,False,False
LS_WILTY_EP9_lie16,data/raw/dolos/videos/LS_WILTY_EP9_lie16.mp4,19:16,19:20,1156,1160,4.12,4,False,False
LS_WILTY_EP9_lie17,data/raw/dolos/videos/LS_WILTY_EP9_lie17.mp4,19:24,19:29,1164,1169,5.04,5,False,False
LS_WILTY_EP9_lie18,data/raw/dolos/videos/LS_WILTY_EP9_lie18.mp4,22:18,22:21,1338,1341,3.04,3,False,False
LS_WILTY_EP9_lie19,data/raw/dolos/videos/LS_WILTY_EP9_lie19.mp4,23:01,23:04,1381,1384,3.2,3,False,False
LS_WILTY_EP9_lie2,data/raw/dolos/videos/LS_WILTY_EP9_lie2.mp4,2:29,2:32,149,152,3.24,3,False,False
LS_WILTY_EP9_lie20,data/raw/dolos/videos/LS_WILTY_EP9_lie20.mp4,26:09,26:14,1569,1574,5.08,5,False,False
LS_WILTY_EP9_lie21,data/raw/dolos/videos/LS_WILTY_EP9_lie21.mp4,26:38,26:41,1598,1601,3.04,3,False,False
LS_WILTY_EP9_lie3,data/raw/dolos/videos/LS_WILTY_EP9_lie3.mp4,2:35,2:38,155,158,3.04,3,False,False
LS_WILTY_EP9_lie4,data/raw/dolos/videos/LS_WILTY_EP9_lie4.mp4,3:13,3:16,193,196,3.12,3,False,False
LS_WILTY_EP9_lie5,data/raw/dolos/videos/LS_WILTY_EP9_lie5.mp4,4:41,4:45,281,285,4.2,4,False,False
LS_WILTY_EP9_lie6,data/raw/dolos/videos/LS_WILTY_EP9_lie6.mp4,4:54,4:58,294,298,4.2,4,False,False
LS_WILTY_EP9_lie7,data/raw/dolos/videos/LS_WILTY_EP9_lie7.mp4,6,6:04,360,364,358.04,4,True,False
LS_WILTY_EP9_lie8,data/raw/dolos/videos/LS_WILTY_EP9_lie8.mp4,15:19,15:25,919,925,6.12,6,False,False
LS_WILTY_EP9_lie9,data/raw/dolos/videos/LS_WILTY_EP9_lie9.mp4,17:12,17:17,1032,1037,5.04,5,False,False
LS_WILTY_EP9_truth1,data/raw/dolos/videos/LS_WILTY_EP9_truth1.mp4,8:23,8:27,503,507,4.24,4,False,False
LS_WILTY_EP9_truth10,data/raw/dolos/videos/LS_WILTY_EP9_truth10.mp4,25:32,25:36,1532,1536,4.08,4,False,False
LS_WILTY_EP9_truth2,data/raw/dolos/videos/LS_WILTY_EP9_truth2.mp4,8:34,8:37,514,517,3.16,3,False,False
LS_WILTY_EP9_truth3,data/raw/dolos/videos/LS_WILTY_EP9_truth3.mp4,9:10,9:15,550,555,5.2,5,False,False
LS_WILTY_EP9_truth4,data/raw/dolos/videos/LS_WILTY_EP9_truth4.mp4,9:24,9:29,564,569,5.08,5,False,False
LS_WILTY_EP9_truth5,data/raw/dolos/videos/LS_WILTY_EP9_truth5.mp4,9:32,9:38,572,578,6.16,6,False,False
LS_WILTY_EP9_truth6,data/raw/dolos/videos/LS_WILTY_EP9_truth6.mp4,15:08,15:15,908,915,7.04,7,False,False
LS_WILTY_EP9_truth7,data/raw/dolos/videos/LS_WILTY_EP9_truth7.mp4,16:21,16:25,981,985,4.04,4,False,False
LS_WILTY_EP9_truth8,data/raw/dolos/videos/LS_WILTY_EP9_truth8.mp4,16:33,16:36,993,996,3.04,3,False,False
LS_WILTY_EP9_truth9,data/raw/dolos/videos/LS_WILTY_EP9_truth9.mp4,23:51,23:55,1431,1435,4.24,4,False,False
SB_WILTY_EP29_lie1,data/raw/dolos/videos/SB_WILTY_EP29_lie1.mp4,1:27,1:31,87,91,4.08,4,False,False
SB_WILTY_EP29_lie10,data/raw/dolos/videos/SB_WILTY_EP29_lie10.mp4,11:43,11:49,703,709,6.08,6,False,False
SB_WILTY_EP29_lie2,data/raw/dolos/videos/SB_WILTY_EP29_lie2.mp4,1:36,1:43,96,103,7.04,7,False,False
SB_WILTY_EP29_lie3,data/raw/dolos/videos/SB_WILTY_EP29_lie3.mp4,1:49,1:54,109,114,5.12,5,False,False
SB_WILTY_EP29_lie4,data/raw/dolos/videos/SB_WILTY_EP29_lie4.mp4,2:01,2:05,121,125,4.08,4,False,False
SB_WILTY_EP29_lie5,data/raw/dolos/videos/SB_WILTY_EP29_lie5.mp4,2:12,2:16,132,136,4.08,4,False,False
SB_WILTY_EP29_lie6,data/raw/dolos/videos/SB_WILTY_EP29_lie6.mp4,2:20,2:24,140,144,4.12,4,False,False
SB_WILTY_EP29_lie7,data/raw/dolos/videos/SB_WILTY_EP29_lie7.mp4,3:12,3:16,192,196,4.04,4,False,False
SB_WILTY_EP29_lie8,data/raw/dolos/videos/SB_WILTY_EP29_lie8.mp4,5:07,5:16,307,316,9.08,9,False,False
SB_WILTY_EP29_lie9,data/raw/dolos/videos/SB_WILTY_EP29_lie9.mp4,5:21,5:26,321,326,5.12,5,False,False
SB_WILTY_EP29_truth1,data/raw/dolos/videos/SB_WILTY_EP29_truth1.mp4,3:41,3:48,221,228,7.08,7,False,False
SB_WILTY_EP29_truth2,data/raw/dolos/videos/SB_WILTY_EP29_truth2.mp4,3:54,4:01,234,241,7.04,7,False,False
SB_WILTY_EP29_truth3,data/raw/dolos/videos/SB_WILTY_EP29_truth3.mp4,4:45,4:51,285,291,6.08,6,False,False
SB_WILTY_EP29_truth4,data/raw/dolos/videos/SB_WILTY_EP29_truth4.mp4,8:16,8:24,496,504,8.12,8,False,False
SB_WILTY_EP29_truth5,data/raw/dolos/videos/SB_WILTY_EP29_truth5.mp4,8:29,8:33,509,513,4.12,4,False,False
SB_WILTY_EP29_truth6,data/raw/dolos/videos/SB_WILTY_EP29_truth6.mp4,8:53,8:57,533,537,4.04,4,False,False
SB_WILTY_EP29_truth7,data/raw/dolos/videos/SB_WILTY_EP29_truth7.mp4,9:15,9:20,555,560,5.04,5,False,False
SB_WILTY_EP31_lie1,data/raw/dolos/videos/SB_WILTY_EP31_lie1.mp4,1:43,1:50,103,110,7.08,7,False,False
SB_WILTY_EP31_lie2,data/raw/dolos/videos/SB_WILTY_EP31_lie2.mp4,1:59,2:07,119,127,8.04,8,False,False
SB_WILTY_EP31_lie3,data/raw/dolos/videos/SB_WILTY_EP31_lie3.mp4,2:09,2:15,129,135,6.12,6,False,False
SB_WILTY_EP31_lie4,data/raw/dolos/videos/SB_WILTY_EP31_lie4.mp4,2:47,2:52,167,172,5.04,5,False,False
SB_WILTY_EP31_lie5,data/raw/dolos/videos/SB_WILTY_EP31_lie5.mp4,13:01,13:08,781,788,7.12,7,False,False
SB_WILTY_EP31_lie6,data/raw/dolos/videos/SB_WILTY_EP31_lie6.mp4,13:31,13:40,811,820,9.04,9,False,False
SB_WILTY_EP31_lie7,data/raw/dolos/videos/SB_WILTY_EP31_lie7.mp4,13:55,14:01,835,841,6.12,6,False,False
SB_WILTY_EP31_truth1,data/raw/dolos/videos/SB_WILTY_EP31_truth1.mp4,4:39,4:48,279,288,9.04,9,False,False
SB_WILTY_EP31_truth2,data/raw/dolos/videos/SB_WILTY_EP31_truth2.mp4,5:05,5:12,305,312,7.08,7,False,False
SB_WILTY_EP31_truth3,data/raw/dolos/videos/SB_WILTY_EP31_truth3.mp4,5:20,5:24,320,324,4.08,4,False,False
SB_WILTY_EP31_truth4,data/raw/dolos/videos/SB_WILTY_EP31_truth4.mp4,5:37,5:46,337,346,9.04,9,False,False
SB_WILTY_EP31_truth5,data/raw/dolos/videos/SB_WILTY_EP31_truth5.mp4,7:17,7:24,437,444,7.04,7,False,False
SB_WILTY_EP31_truth6,data/raw/dolos/videos/SB_WILTY_EP31_truth6.mp4,8:38,8:44,518,524,6.04,6,False,False
SB_WILTY_EP31_truth7,data/raw/dolos/videos/SB_WILTY_EP31_truth7.mp4,10:36,10:44,636,644,8.04,8,False,False
SB_WILTY_EP31_truth8,data/raw/dolos/videos/SB_WILTY_EP31_truth8.mp4,13:15,13:22,795,802,7.04,7,False,False
SB_WILTY_EP32_lie1,data/raw/dolos/videos/SB_WILTY_EP32_lie1.mp4,0:03,0:08,3,8,5.16,5,False,False
SB_WILTY_EP32_lie10,data/raw/dolos/videos/SB_WILTY_EP32_lie10.mp4,7:27,7:34,447,454,7.2,7,False,False
SB_WILTY_EP32_lie11,data/raw/dolos/videos/SB_WILTY_EP32_lie11.mp4,7:47,7:51,467,471,4.04,4,False,False
SB_WILTY_EP32_lie12,data/raw/dolos/videos/SB_WILTY_EP32_lie12.mp4,8:20,8:26,500,506,6.24,6,False,False
SB_WILTY_EP32_lie13,data/raw/dolos/videos/SB_WILTY_EP32_lie13.mp4,8:48,8:55,528,535,7.16,7,False,False
SB_WILTY_EP32_lie14,data/raw/dolos/videos/SB_WILTY_EP32_lie14.mp4,9:34,9:40,574,580,6.04,6,False,False
SB_WILTY_EP32_lie15,data/raw/dolos/videos/SB_WILTY_EP32_lie15.mp4,11:12,11:21,672,681,9.24,9,False,False
SB_WILTY_EP32_lie16,data/raw/dolos/videos/SB_WILTY_EP32_lie16.mp4,12:33,12:37,753,757,4.2,4,False,False
SB_WILTY_EP32_lie17,data/raw/dolos/videos/SB_WILTY_EP32_lie17.mp4,12:47,12:51,767,771,4.16,4,False,False
SB_WILTY_EP32_lie2,data/raw/dolos/videos/SB_WILTY_EP32_lie2.mp4,0:19,0:24,19,24,5.12,5,False,False
